population,x,y
IDHmut_TP53mut,156.32260669106765,65.98704010818328
IDHmut_TP53mut,302.05286014372035,40.34003209232865
IDHmut_TP53mut,282.10089337928565,-10.425444609967528
IDHmut_TP53mut,267.46431264511904,47.27759572390418
IDHmut_TP53mut,321.8107212674777,-65.22502845754104
IDHmut_TP53mut,138.68960131890717,-101.75794393023632
IDHmut_TP53mut,225.74357212792037,138.86081497045342
IDHmut_TP53mut,207.1988682471201,30.749686360372323
IDHmut_TP53mut,241.86732607231508,-9.939920631743616
IDHmut_TP53mut,213.00412062306094,-52.910274166668074
IDHmut_TP53mut,194.2270362798851,-29.051903382493805
IDHmut_TP53mut,219.60518335073763,-130.21428436140837
IDHmut_TP53mut,240.8415053148646,98.39146983627795
IDHmut_TP53mut,293.7494930754571,-66.96231024776495
IDHmut_TP53mut,92.90561220357212,7.913970500120685
IDHmut_TP53mut,163.27387054120385,122.7478565174479
IDHmut_TP53mut,153.30904770396896,-28.87163329631433
IDHmut_TP53mut,182.66072778491798,-19.27522968613612
IDHmut_TP53mut,266.86861532551876,-7.288405757978897
IDHmut_TP53mut,183.40262522873786,54.42385699107786
IDHmut_TP53mut,80.12560689922407,18.8061908671682
IDHmut_TP53mut,249.00226442669734,30.9696437111737
IDHmut_TP53mut,260.2353694731156,60.5086682022562
IDHmut_TP53mut,152.35615115573438,-49.16743120165106
IDHmut_TP53mut,253.57230973633324,45.523671873050944
IDHmut_TP53mut,245.75209355685706,-81.04990329535143
IDHmut_TP53mut,263.6193341622753,-123.5335258423002
IDHmut_TP53mut,86.94614205432883,-32.013318943382934
IDHmut_TP53mut,127.55074180034067,-86.3246310877894
IDHmut_TP53mut,167.40518130083728,53.87314226037463
IDHmut_TP53mut,180.37572787840318,38.38928540737176
IDHmut_TP53mut,191.85162649613568,-125.05219108765735
IDHmut_TP53mut,127.46704376158362,33.216492225012075
IDHmut_TP53mut,95.30119221546511,23.107665273737958
IDHmut_TP53mut,136.36979954668683,91.12093574096973
IDHmut_TP53mut,332.24439355682995,49.064810553261395
IDHmut_TP53mut,307.5945761582698,-58.83582587364382
IDHmut_TP53mut,334.57375429073886,-4.653716790593585
IDHmut_TP53mut,94.0058997178269,46.60445969653091
IDHmut_TP53mut,261.8742294298926,134.42179048436356
IDHmut_TP53mut,122.53899183500603,-100.94358422306611
IDHmut_TP53mut,231.6762503694068,124.42553337685243
IDHmut_TP53mut,135.01914792383937,-128.91535163816886
IDHmut_TP53mut,249.14005844896812,71.93237092501016
IDHmut_TP53mut,150.25537408749955,-131.80499234485308
IDHmut_TP53mut,111.94026350832806,-48.73201603983333
IDHmut_TP53mut,113.11609959122279,-88.22690272588714
IDHmut_TP53mut,168.80178665063386,137.4378519292143
IDHmut_TP53mut,308.23280666609327,-74.33558236697546
IDHmut_TP53mut,56.424494135662265,-17.46018533956693
IDHmut_TP53mut,251.85036337725953,-95.37112153872525
IDHmut_TP53mut,319.9988046913163,-49.09644812839548
IDHmut_TP53mut,90.64106394875603,74.78037157000418
IDHmut_TP53mut,131.34454915844967,48.825396765661324
IDHmut_TP53mut,293.2340062140013,66.42282423468784
IDHmut_TP53mut,77.92653698442724,3.214863208701564
IDHmut_TP53mut,282.3623348355859,-92.74239458272623
IDHmut_TP53mut,142.84743359002223,-86.37480295923767
IDHmut_TP53mut,195.24198171241463,127.96900079754967
IDHmut_TP53mut,291.93864323584097,-22.115052111046566
IDHmut_TP53mut,210.10369039280835,44.97506859313175
IDHmut_TP53mut,157.70467756955406,41.68025762388308
IDHmut_TP53mut,243.96397204489597,57.29636903240028
IDHmut_TP53mut,172.87907454802888,-92.74309162129278
IDHmut_TP53mut,339.2422828275955,21.31213297420494
IDHmut_TP53mut,243.75926219835216,113.90522328446845
IDHmut_TP53mut,110.5245740023982,72.63668410818235
IDHmut_TP53mut,112.81896810633853,57.41723880521855
IDHmut_TP53mut,305.9567440994612,9.427188273604166
IDHmut_TP53mut,294.1545681558267,-1.3073565422983526
IDHmut_TP53mut,130.43447852640216,-8.535127252731497
IDHmut_TP53mut,134.3508604229955,6.74536656535628
IDHmut_TP53mut,148.7927262836735,-72.28675762281397
IDHmut_TP53mut,309.68888973779366,-90.20813059642256
IDHmut_TP53mut,277.640345292124,69.45860367890164
IDHmut_TP53mut,321.34096535663514,-13.327692920371412
IDHmut_TP53mut,224.21247959519755,-18.717279282429615
IDHmut_TP53mut,267.3292740744269,-96.85036523465729
IDHmut_TP53mut,139.79831225532917,-143.8886616433878
IDHmut_TP53mut,125.20651599883094,-25.163110730910365
IDHmut_TP53mut,291.2221791451201,12.929081041279048
IDHmut_TP53mut,101.02221756956918,-18.96191622690689
IDHmut_TP53mut,236.79692065678427,-69.29137534790837
IDHmut_TP53mut,247.0509635654577,-143.83548062638596
IDHmut_TP53mut,267.35806950583907,92.6540317124205
IDHmut_TP53mut,102.73925496566598,-78.0746411444681
IDHmut_TP53mut,213.79973801622333,103.9560749422651
IDHmut_TP53mut,129.6765341546119,77.17136371904927
IDHmut_TP53mut,115.70460004811447,-13.442857734189824
IDHmut_TP53mut,334.51580446350704,-55.59536841862852
IDHmut_TP53mut,160.22803376831322,-119.61063612609172
IDHmut_TP53mut,204.16565750791293,16.154775771821708
IDHmut_TP53mut,280.5169926864221,84.4679088484643
IDHmut_TP53mut,178.23230991423358,21.113258323715684
IDHmut_TP53mut,258.77494417376136,118.83961613237297
IDHmut_TP53mut,295.87534540433506,-49.13674229003924
IDHmut_TP53mut,322.6617220618937,-81.07108969268485
IDHmut_TP53mut,175.83567200164077,-122.69599813181055
IDHmut_TP53mut,270.67332838239906,108.16645609915146
IDHmut_TP53mut,308.3126159940115,71.50689890465739
IDHmut_TP53mut,216.07083764219138,6.362001359072286
IDHmut_TP53mut,185.59222720728303,-48.834902878481714
IDHmut_TP53mut,183.38414197365256,98.18538386103226
IDHmut_TP53mut,123.43093930589146,17.440302428937173
IDHmut_TP53mut,296.73246514003904,-99.30288886133663
IDHmut_TP53mut,224.04438085861037,-95.56981957364651
IDHmut_TP53mut,331.00082366730066,-25.930918230499483
